;ABERFORTH_DUMBLEDORE;ADALBART_SCHWAHFEL;NYMPHADORA_TONKS;ADRIAN_PUCEY;AGATHA_TIMMS;AGNES;AIDAN_LYNCH;ALASTOR_MOODY;ALBERICH_GRUNNION;ALBERT_RUNCORN;ALBUS_POTTER;ALBUS_DUMBLEDORE;ARCHIBALD_ALDERTON;ALECTO_CARROW;ALEXEI_LEWSKI;REGINALD_CATTERMOLE;ALFRED_CATTERMOLE;ALGIE_LONGBOTTOM;ALICE_LONGBOTTOM;ALICIA_SPINNET;ALIE_BADEEA;ALPHARD_BLACK;AMELIA_BONES;AMY_BENSON;AMYCUS_CARROW;ANDREW_KIRKE;ANDROMEDA_TONKS;ANGELINA_JOHNSON;ANTHONY_GOLDSTEIN;ANTIGONE_BUNGS;ANTONIN_DOLOHOW;APOLLYON_PRINGLE;ARABELLA_FIGG;ARAMINTA_BLACK;ARGUS_FILCH;ARIANA_DUMBLEDORE;ARKIE_ALDERTON;ARKIE_PHILPOTT;ARMANDO_DIPPET;ARNOLD_FRIEDLICH;ARTHUR_WEASLEY;BERTRAM_AUBREY;AUGUSTA_LONGBOTTOM;AUGUSTA_ROOKWOOD;AURORA_SINISTRA;AVERY_JR;AVERY_SR;RUPERT_BROOKSTANTON;MALCOLM_BADDOCK;LUDO_BAGMAN;MILLICENT_BAGNOLD;BATHILDA_BAGSHOT;BARTEMIUS_CROUCH_SR;BARTEMIUS_CROUCH_JR;BARNABAS_THE_BARMY;BARNEY_WEASLEY;THE_BLOODY_BARRON;BARRY_TROTTER;HETTY_BAYLISS;MARCUS_BELBY;KATIE_BELL;BELLATRIX_LESTRANGE;BENJY_FENWICK;BERNIE_PILLSWORTH;BERTHA_JORKINS;BERTIE_BOTT;BETTY_BRAITHWAITE;BILL_WEASLEY;BLAISE_ZABINI;MILES_BLETCHLEY;BOB_OGDEN;MELINDA_BOBBIN;BRODERICK_BODE;LUCIAN_BOLE;PIERRE_BONACCORD;LIBATIUS_BORAGE;MR_BORGIN;BORIS_THE_BEWILDERED;BOWMAN_WRIGHT;DAVID_BRADLEY;BRIAN_GAGWILDE;LAVENDER_BROWN;FRANK_BRYCE;MILICENT_BULSTRODE;CHARITY_BURBAGE;BELVINA_BURKE;EURIG_CADWALLADER;EDDIE_CARMICHAEL;CASSANDRA_TRELAWNEY;CASSIUS_WARRINGTON;CEDRIC_DIGGORY;CELECTSTINA_WARBECK;CHO_CHANG;CHARLIE_WEASLY;HERBERT_CHORLEY;CHUDLEY_CANNONS;CICERON_HARKISS;COLIN_CREEVEY;RITCHIE_COOTE;CORBAN_YAXLEY;CORMAC_MCLAGGEN;CORNELIUS_FUDGE;VINCENT_CRABBE;DIRK_CRESSWELL;DORIS_CROCKFORD;CUTHBERT_BINNS;HECTOR_DAGWORTH-GRANGER;DAMOCLES_BELBY;DAPHNE_GREENGRAS;DAVEY_GUDGEON;ROGER_DAVIES;DEAN_THOMAS;FLEUR_DELACOUR;PATRICK_DELANEY_PODMORE;DEMELZA_ROBINS;DENNIS_CREEVEY;PEREGRINE_DERRICK;DILYS_DERWENT;DRAGOMIR_DESPARD;DEXTER_FORTESCUE;DUDLEY_DURSLEY;DEDALUS_DIGGEL;IVOR_DILLONSBY;VASILY_DIMITROW;HAROLD_DINGLE;ELPHIAS_DODGE;DOLORES_UMBRIDGE;DORCAS_MEADOWES;DORIS_PURKISS;DRACO_MALFOY;DRAGOMIR_GORGOVITCH;MARIETTE_EDGECOMBE;EDWARD_LUPIN;EGBERT_THE_EGREGIOUS;EILEEN_PRINCE;ELDRED_WORPLE;ELEANOR_BRANSTONE;ELFRIDA_CLAGG;ELLADORA_BLACK;ELLIE_CATTERMOLE;ELOISE_MIDGEN;EMERIC_THE_EVIL;EMMELIE_VANCE;ENID_SMEEK;ERIC_MUNCH;ERNEST_PRANG;ERNIE_MACMILAN;EVAN_ROSIER;PROF_EVERARD;FABIAN_PREWETT;FAWKES;FENRIR_GREYBACK;DR_FILIBUSTER;FILIUS_FLITWICK;ORRTIZ_OFLAHERTY;MUNDUNGUS_FLETCHER;FLOREAN_FORTESCUE;FLORENCE_QUILEY;FRED_WEASLEY;FIRENZE;GABRIEL_GALE;GABRIELLE_DELACOUR;GALATEA_MERRYTHOUGHT;GARRICK_OLLIVANDER;MEROPE_GAUNT;GAWAIN_ROBARDS;GELLERT_GRINDELWALD;GEOFFREY_HOOPER;GEORGE_WEASLEY;GEORGI_ZDRAVKO;GIDEON_PREWETT;GILDEROY_LOCKHART;WILBERT_GIMPEL;GINNY_WEASLEY;GISELDA_MARCHBANKS;GLADYS_GUDGEON;GODRIC_GRYFFINDOR;GRAWP;GREGORY_GOYLE;GRAHAM_MONTAGUE;HERMINE_GRANGER;MYKEW_GREGOROWITSCH;GRIPHOOK;GRISELDA_MARCHBANKS;RUBEUS_HAGRID;HADRIAN_POTTER;HANNAH_ABBOTT;HARRY_POTTER;HARVEY_RIDGEBIT;HASSAN_MOSTAFA;HELENA_RAVENCLAW;HELGA_HUFFLEPUFF;HEPZIBAH_SMITH;HERBERT_BEERY;HESTIA_JONES;HORACE_SLUGHORN;OLIVE_HORNBY;HUGO_GRANGER-WEASLEY;HUMPHREY_BELCHER;IGNATIUS_PREWETT;IGNOTUS_PEVERELL;IGOR_KARKAROFF;IRMA_PRINCE;JACK_SLOPER;JAMES_POTTER;JANE_COURT;JIMMY_PEAKES;JOEY_JENKINS;JOHN_DAWLISH;JUSTIN_FINCH-FLETCHLEY;KASSANDRA_WABLATSCHKI;KENDRA_DUMBLEDORE;KENNETH_TOWLER;KENNETH_BRANAH;KINGSLEY_SHACKLEBOLT;KNUTBERT_MOCKRIDGE;KRAETZE;KRUMMBEIN;LADISLAW_ZAMOJSKI;LAURA_MADLEY;LEANNE;LEE_JORDAN;LILY_POTTER;LISA_TURPIN;LIVIUS;LOXIAS;LOUIS_WEASLEY;LUCIUS_MALFOY;LUCY_WEASLEY;LUNA_LOVEGOOD;MAFALDA_HOPFKIRCH;MAGDALENA_DURSLEY;MAGORIAN;MALKIN;MANDY_BROCKLEHURST;MARIETTA_EDGECOMBE;MARIUS_BLACK;MARLENE_MCKINNON;MARTIN_BECCLES;MARY_CATTERMOLE;MARY_MACDONALD;MYRTE;MAXINE_OFLAHERTY;MICHAEL_CORNER;MINERVA_MCGONAGALL;MIRIAM_STROUT;MISS_FAWCETT;MOLLY_WEASLEY;MORAG_MACDOUGAL;MORFIN_GAUNT;MORGANA;MR_BURKE;MR_OBLANSK;MRS_NORRIS;MULLET;MURIEL;NAGINI;NARZISSA_MALFOY;NEVILLE_LONGBOTTOM;FAST_KOPFLOSER_NICK;NICOLAS_FLAMEL;NORBERT;OLIVER_WOOD;OLYMPE_MAXIME;OSWALD_BEAMISH;OWEN_CLAUDWELL;PADMA_PATIL;PANSY_PARKINSON;PARVATI_PATIL;PATRICIA_STIMPSON;PEEVES;PENELOPE_CLEARWATER;PERCY_WEASLEY;PERKINS;PETER_PETTIGREW;PETUNIA_DURSLEY;PHINEAS_BLACK;PHINEAS_NIGELLUS_BLACK;PIERS_POLKISS;PIDWIDGEON;PIUS_TICKNESSE;POLIAKOFF;POMONA_SPROUT;POPPY_POMFREY;QUIGLEY;QUIRINIUS_QUIRELL;RABASTAN_LESTRANGE;REGULUS_BLACK;REMUS_LUPIN;RITA_KIMMKORN;RODDY_PONTNER;RODOLPHUS_LESTRANGE;ROMILDA_VANE;ROMULUS_LUPIN;RON_WEALSEY;RONAN;ROSE_GRANGER_WEASLEY;ROSE_ZELLER;ROSIE_WEALSEY;ROSMERTA;ROVENA_RAVENCLAW;RUBY;RUFUS_SCRIMGEOUR;SALAZAR_SLYTHERIN;SANGUINI;SAVAGE;SCABIOR;SCORPIUS_MALFOY;SEAMUS_FINNIGAN;SEIDENSCHNABEL;SELWYN;SEVERUS_SNAPE;SIRIUS_BLACK;STANLEY_SHUNPIKE;STEWART_ACKERLEY;STURGIS_PODMORE;SUMMBERBY;SUSAN_BONES;SYBILL_TRELAWNEY;TERENCE_HIGGS;TERRY_BOOT;THEODOR_NOTT;THORFINN_ROWLE;TIBBLES;TOFTY;TRAVERS;TREVOR;TROY;URQUHART;VAISEY;VERNON_DURSLEY;VERONICA_SMETHLEY;VICKY_FROBISHER;VIKTOR_KRUM;VINDICTUS_VIRIDIAN;VOLDEMORT;WAKANDA;WALDEN_MACNAIR;WILHELMINA_RAUE-PRITSCHE;WILKES;WILKIE_TWYCROSS;WILLY_WIDDERSHINS;WINKY;XENOPHILIUS_LOVEGOOD;ZACHARIAS_SMITH;DOBBY;HEDWIG;CORNELIUS_AGRIPPA
HANNAH_ABBOTT;3;0;2;7;0;0;0;9;0;0;1;70;0;1;0;0;0;1;24;9;0;0;14;2;3;1;25;17;56;0;1;0;0;0;0;1;0;0;0;0;10;0;4;0;0;0;3;0;0;0;12;0;0;0;0;0;0;0;0;0;23;39;0;0;0;1;1;22;70;1;1;4;0;0;0;0;0;0;0;0;1;55;4;4;0;0;1;0;0;0;20;0;49;13;0;0;0;23;5;0;11;4;4;0;0;2;0;0;56;0;5;60;51;0;10;34;0;0;0;0;28;1;0;0;0;0;26;2;0;295;0;0;3;0;0;0;0;0;0;2;1;0;1;0;0;0;121;0;0;0;0;4;0;7;0;5;1;0;34;1;0;10;0;1;0;0;0;0;42;0;1;3;0;269;0;0;3;0;10;0;511;0;1;0;19;3;0;590;1;0;1;3;0;0;4;9;0;0;0;0;0;5;0;0;28;3;2;0;14;77;0;1;0;0;21;0;0;1;0;2;4;11;29;11;0;0;1;15;1;210;1;0;0;0;11;33;0;1;3;0;13;0;0;13;33;0;0;22;0;0;2;0;0;0;0;0;0;11;614;1;1;0;13;2;0;1;113;43;31;0;1;2;7;0;5;3;0;0;0;0;0;0;16;8;0;1;2;4;62;3;0;1;7;0;252;0;9;0;2;1;0;0;2;3;0;0;0;5;62;3;0;179;37;0;1;0;0;375;3;0;34;36;2;0;0;0;0;0;2;0;1;0;1;18;0;63;0;1;1;0;0;0;0;1;27;5;0;0
HARRY_POTTER;126;2;31;747;7;10;8;723;0;52;25;11267;1;41;0;22;21;3;392;126;0;10;334;127;25;49;1592;260;167;0;70;0;55;0;283;28;0;0;5;5;1259;1;48;53;29;1;57;0;18;91;115;50;218;7;0;51;31;5;20;7;262;1015;5;8;16;22;25;939;3855;54;20;29;6;10;1;3;40;12;1;7;75;689;155;49;12;37;1;2;16;41;1235;10;891;857;0;17;0;150;25;110;163;522;412;2;5;79;1;1;3422;2;40;1386;1041;0;58;91;12;1;1;1;1774;22;0;0;0;24;1086;37;0;52370;0;9;1289;1;135;6;3;0;4;7;4;2;32;0;0;1;120;475;3;34;352;1211;1;369;0;141;43;0;2060;54;1;111;1;254;58;95;324;9;2506;2;18;519;0;16303;3;1;476;16;453;106;31494;13;152;0;2391;161;590;0;4;0;94;72;3;3;57;825;0;99;0;4;28;105;45;10;5866;217;26;36;302;95;1;7;45;0;1611;0;109;83;0;58;13;241;4814;50;0;0;83;3960;184;2462;32;81;11;133;18;65;40;106;18;3;284;120;1;166;3651;9;0;1720;12;3;65;0;0;43;1;36;427;1589;3942;353;62;44;334;56;0;6;329;1808;280;0;80;34;681;5;1220;958;61;11;18;20;17;3;76;1244;3;658;443;391;5853;380;0;463;74;2;28442;2;591;6;23;79;14;401;71;704;7;67;50;885;1031;202;18;34327;7154;34;1;11;0;221;184;12;68;877;48;0;11;20;9;1;12;3;833;1;8;700;1;12133;1;18;41;8;5;0;229;74;102;1251;685;2
HARVEY_RIDGEBIT;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;1;0;2;0;0;1;0;0;0;0;0;1;0;1;4;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;3;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;2;0;2;0;0;0;0;0;6;0;0;0;0;2;0;3;5;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;3;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0
HASSAN_MOSTAFA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HELENA_RAVENCLAW;2;0;0;2;0;0;0;2;0;0;0;11;0;0;0;1;0;0;4;1;0;0;8;2;0;0;10;0;1;0;1;0;2;0;2;1;0;0;1;0;3;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;12;0;0;0;0;8;0;1;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;3;1;0;2;0;0;4;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;23;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0;2;0;1;1;0;2;6;0;0;0;0;0;0;0;0;4;0;1;0;0;5;0;0;10;0;3;0;50;0;0;0;5;0;1;94;0;0;0;6;0;1;1;2;0;0;0;0;0;0;1;0;10;0;1;0;4;1;0;0;0;0;2;0;0;0;0;0;0;2;4;0;0;0;0;4;0;11;1;1;0;0;0;0;1;0;0;0;5;1;0;1;3;0;0;8;0;0;0;0;0;0;0;0;4;3;5;5;0;0;0;1;0;0;0;3;0;0;1;0;2;0;4;1;0;1;0;0;0;0;0;4;0;0;1;1;16;1;0;1;0;0;11;0;5;0;0;0;4;0;0;10;0;0;0;0;5;0;0;29;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;1;0;17;0;1;4;0;0;0;1;0;0;0;0;0
HELGA_HUFFLEPUFF;0;0;0;0;0;0;0;0;0;1;0;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0;2;0;0;0;0;0;4;0;1;0;1;0;0;0;0;10;0;0;170;0;0;0;27;0;3;0;0;0;3;72;0;0;6;0;5;0;3;1;0;0;0;0;0;1;0;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;2;1;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;3;0;0;6;0;0;0;0;1;5;3;2;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;1;0;0;11;0;1;0;0;1;4;0;0;161;0;0;0;1;0;0;0;19;7;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;6;0;0;0
HEPZIBAH_SMITH;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;2;0;0;0
HERBERT_BEERY;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;0;2;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;2;0;0;11;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;2;1;0;0;0;0;0;0;0;0;1;0;0;7;1;0;0;1;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1;1;0;0;0;1;0;0;0;0;0
HESTIA_JONES;0;0;3;0;0;0;0;19;0;0;0;18;0;2;0;2;0;0;148;2;0;0;10;0;2;0;33;2;3;0;0;0;2;0;10;0;0;0;1;0;15;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;11;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;2;17;0;0;0;0;0;3;0;3;1;0;1;0;0;0;1;0;1;0;1;1;0;0;2;0;0;2;0;4;1;7;0;0;1;1;1;0;0;12;28;0;0;0;8;0;23;0;13;0;0;1;0;0;0;0;0;0;0;0;0;76;0;0;0;2;4;0;4;0;1;0;1;0;14;0;0;3;0;0;0;0;0;0;1;0;0;4;0;3;0;0;12;0;0;2;0;1;0;37;0;0;0;5;0;4;57;0;0;1;3;0;0;0;3;0;0;0;1;0;0;0;0;174;0;0;0;1;2;0;0;0;0;34;0;0;0;0;0;0;5;464;1;0;0;0;1;0;2;0;0;0;1;0;0;0;18;0;0;26;1;0;0;10;0;0;9;0;0;0;0;0;2;0;0;0;3;2;1;0;0;1;0;0;0;1;1;1;0;1;0;4;0;27;19;0;1;0;0;0;0;6;1;0;0;0;0;78;1;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;19;75;0;0;12;0;1;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;1;0;3;0;1;0;0;2;0;0;1;0;0;0;0
HORACE_SLUGHORN;5;1;0;1;2;1;0;7;0;1;1;325;0;8;0;0;0;0;24;1;0;2;7;4;10;3;68;4;6;0;1;0;3;0;31;1;0;0;14;1;9;0;1;0;6;0;29;0;0;0;9;0;6;2;0;0;3;0;0;10;10;40;0;0;0;0;0;11;79;0;5;2;0;0;0;1;0;0;0;0;4;10;8;9;0;4;0;0;1;3;2;2;11;10;0;0;0;3;2;3;35;1;2;0;0;14;0;11;22;0;1;14;4;0;1;1;0;1;0;0;8;0;0;0;0;0;4;1;0;383;0;0;3;0;2;2;0;0;0;0;0;0;1;0;0;0;10;41;0;3;0;2;0;117;0;2;2;0;6;2;0;1;4;4;2;0;1;0;13;0;4;1;0;79;0;0;0;0;10;1;391;0;0;0;58;0;9;825;0;0;2;1;1;0;3;0;2;0;0;0;0;3;5;0;183;1;4;0;3;1;0;0;0;0;18;0;0;0;0;1;0;1;268;0;0;0;1;44;3;35;0;0;0;0;1;2;0;33;0;0;30;7;0;8;298;0;0;14;0;0;2;0;0;1;0;2;0;35;57;10;0;0;3;1;0;0;10;24;8;0;5;1;7;0;41;4;0;1;0;1;2;0;23;50;0;2;43;51;104;1;0;3;5;0;176;0;6;0;0;8;0;3;1;1;4;0;0;5;13;0;8;614;159;0;0;0;0;3;16;0;1;27;5;0;0;5;0;0;0;0;1;0;0;2;0;234;0;1;1;2;0;0;0;0;5;1;0;1
OLIVE_HORNBY;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
HUGO_GRANGER-WEASLEY;0;0;0;0;0;0;2;0;0;1;4;58;0;0;0;0;0;0;22;1;0;0;0;0;0;2;2;13;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;12;5;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;2;0;2;0;2;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;200;0;1;17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;53;0;0;4;0;1;0;0;0;0;20;0;0;0;0;37;0;0;3;0;0;0;195;0;0;0;2;0;0;99;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;2;0;0;0;0;0;0;0;4;0;1;0;0;2;0;8;191;0;0;0;34;21;35;14;0;0;0;0;0;0;0;0;3;0;0;0;0;2;7;0;0;50;0;0;0;0;0;0;0;0;0;2;28;0;0;0;3;0;2;0;0;1;0;0;1;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;181;0;335;0;3;0;0;1;0;0;0;0;0;71;4;0;0;33;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;3;2;0;0
HUMPHREY_BELCHER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
